filename,folder,original_width,original_height,resized_width,resized_height,mean_R,mean_G,mean_B,std_R,std_G,std_B
c88a4737f0cb165f.jpg,train,1600,1068,224,224,159.54,140.46,128.75,57.71,50.37,55.89
cb3ed518fc00d81a.jpg,train,1600,900,224,224,179.03,172.4,172.54,67.59,66.91,66.8
cd942b80c2147d4c.jpg,train,526,602,224,224,138.62,140.62,145.17,71.95,69.01,62.54
c880a080ac4ba2de.jpg,train,1600,908,224,224,153.39,134.3,91.41,58.85,56.25,68.21
cafdc19548b742da.jpg,train,1600,1066,224,224,84.03,64.57,53.47,81.27,69.16,61.93
cd4597e4dcdc248d.jpg,train,1600,1066,224,224,136.86,122.81,117.68,59.34,56.58,57.7
cc68a92d0f8f885e.jpg,train,720,478,224,224,146.41,125.46,120.18,62.95,67.01,65.76
cdab51647b91cabe.jpg,train,1600,968,224,224,153.04,149.56,142.2,64.53,67.12,66.49
c8633fc671505c21.jpg,train,612,612,224,224,120.96,89.38,66.53,67.63,55.32,52.95
d0e0c57fd885801d.jpg,train,1280,960,224,224,105.28,115.29,121.21,65.41,63.6,70.88
d0592ba25902b829.jpg,train,612,612,224,224,182.13,162.1,130.02,37.62,42.75,42.74
cc4e01ab283fdd0a.jpg,train,703,527,224,224,229.64,229.1,229.15,25.86,26.65,26.56
c831d6fc2e355e27.jpg,train,518,418,224,224,197.53,195.8,197.26,59.43,60.6,59.65
cbc7fdf37305694b.jpg,train,640,872,224,224,174.7,169.58,166.27,76.8,77.52,75.8
cca88fff9423d6ec.jpg,train,1263,1152,224,224,120.47,111.32,103.63,50.14,54.76,55.61
cf075870465c1772.jpg,train,1139,1474,224,224,158.28,159.75,109.84,63.57,63.53,50.74
c9c48e4ff616f550.jpg,train,1600,1199,224,224,118.75,118.06,118.19,56.37,56.03,55.78
c90db5a64ebd717b.jpg,train,1600,1064,224,224,107.75,104.08,78.03,67.09,58.86,56.85
cdaa7f9332673a8a.jpg,train,640,640,224,224,59.01,59.01,59.01,100.73,100.73,100.73
d04a1e4e66a6bee6.jpg,train,1600,958,224,224,130.91,99.87,66.95,44.75,35.84,32.63
c9006e6794805440.jpg,train,1600,1198,224,224,121.31,105.93,87.11,71.69,66.64,61.82
cd101e627d05536f.jpg,train,1600,1124,224,224,118.23,106.17,86.06,66.2,64.38,65.67
cbe08d815efe78d3.jpg,train,956,1600,224,224,79.6,77.56,68.16,69.39,66.07,49.16
ce9999c359d1017b.jpg,train,1600,1200,224,224,87.36,80.26,83.37,45.81,45.71,50.39
cd88ecf90b354e1e.jpg,train,1062,1600,224,224,103.57,102.52,104.88,49.14,49.05,51.09
cda4ae2d57f56966.jpg,train,1600,1066,224,224,132.52,127.57,119.37,69.05,70.77,73.01
cecd2ca0a007b715.jpg,train,1600,1200,224,224,103.83,104.14,79.08,62.37,55.36,58.6
ca857616f9312ae7.jpg,train,1600,1066,224,224,89.23,126.25,136.76,69.94,67.87,70.85
d1fee214401dc48c.jpg,train,1295,1600,224,224,103.2,88.06,85.13,49.96,48.42,50.02
ce7ac25af9fda7a2.jpg,train,1142,1600,224,224,122.89,103.72,71.65,54.55,57.41,48.85
c976f16e07d24f2b.jpg,train,1600,1299,224,224,222.86,210.71,206.54,61.67,68.76,71.97
ca3f824f513270bd.jpg,train,600,600,224,224,154.64,154.15,178.55,63.44,72.37,65.46
d16bc09dd624bd47.jpg,train,1032,1600,224,224,183.63,177.4,168.62,46.94,45.97,44.63
ca831eefde95be44.jpg,train,1200,1600,224,224,63.39,40.17,24.49,52.66,40.0,31.81
cd6b030abbff8be8.jpg,train,1200,1600,224,224,183.82,160.9,132.74,55.27,50.91,39.9
d0820d8f86945faa.jpg,train,640,480,224,224,199.14,206.51,169.87,38.06,38.8,36.65
cb1f7b4edcae0e88.jpg,train,1600,953,224,224,238.07,235.02,233.76,23.47,29.09,31.13
caf4f4533624506e.jpg,train,1600,1066,224,224,150.15,117.41,83.08,80.1,78.09,77.88
ceea3f7e547325cf.jpg,train,1007,1500,224,224,189.85,172.27,137.4,49.87,45.34,34.73
cfbfe03e22d00aff.jpg,train,1204,1099,224,224,119.1,89.43,46.96,58.87,45.3,28.95
cc2dc8ff6ae0c0db.jpg,train,1600,1200,224,224,91.99,89.23,81.68,72.78,71.37,73.94
d13cb70a5ba03476.jpg,train,1600,1200,224,224,90.46,95.89,98.08,48.47,50.98,49.94
caddad7cc01c48ed.jpg,train,900,1600,224,224,148.76,136.2,135.48,57.28,51.96,47.1
ca4bbab613c94830.jpg,train,640,640,224,224,112.26,104.24,101.6,60.22,63.29,59.51
cb10b806a4144264.jpg,train,688,1600,224,224,184.28,182.43,179.54,49.46,48.57,48.33
ca7200a06f7047a5.jpg,train,1600,1064,224,224,76.68,79.76,84.16,60.39,59.9,62.27
c9bc775f46eab8dc.jpg,train,1600,1343,224,224,72.41,80.89,64.1,49.47,51.03,39.79
ce63b81c5c3030ab.jpg,train,1600,1200,224,224,105.4,96.49,69.78,71.29,65.8,48.39
c9f5a423558cb29f.jpg,train,1200,900,224,224,121.59,121.72,115.15,54.03,53.64,56.74
cfefc8bb7f8e3e5e.jpg,train,1200,1246,224,224,76.18,107.83,118.97,74.9,47.18,47.06
ce6a430ad22542d2.jpg,train,800,600,224,224,128.1,134.56,128.8,67.35,65.57,61.64
c91e9db2dad94dfb.jpg,train,1599,1036,224,224,132.8,80.26,41.4,62.66,65.32,47.22
c9a9e967fa3890f7.jpg,train,1104,723,224,224,51.18,49.44,64.68,36.55,38.07,43.33
cdd16925e388ba43.jpg,train,1600,1062,224,224,143.72,111.73,100.84,60.57,47.73,41.51
c82b447ec37b026e.jpg,train,1600,1199,224,224,107.15,106.81,101.16,82.12,78.25,80.71
c9f78764b766f026.jpg,train,1600,1200,224,224,126.97,130.36,132.05,52.15,52.99,57.52
d0f9e9d345e1605b.jpg,train,418,1600,224,224,203.97,185.89,164.19,59.28,45.79,43.18
d0937412da937280.jpg,train,1600,1200,224,224,125.91,125.49,124.48,55.48,53.12,50.53
c965012c233a6971.jpg,train,1172,1599,224,224,213.07,213.93,211.68,44.54,44.56,49.18
cba82b92dda50001.jpg,train,1600,1200,224,224,119.61,107.23,102.62,71.86,68.67,64.99
ce380b89fefa2465.jpg,train,1600,1063,224,224,72.33,37.42,14.02,61.28,38.53,30.15
c958b2bb6a5babbd.jpg,train,879,680,224,224,85.67,75.42,70.48,72.47,67.78,63.96
cbf1c598a2264990.jpg,train,1600,1066,224,224,135.57,135.57,135.57,54.92,54.92,54.92
ca596ecca17d173b.jpg,train,1280,960,224,224,154.06,124.82,110.36,65.75,70.94,71.13
c92bed45f305e225.jpg,train,720,959,224,224,160.95,101.73,91.59,77.05,87.47,86.2
cd571d07597d062b.jpg,train,1278,1600,224,224,108.56,110.27,111.11,34.68,34.98,33.86
c8a1dafe792c20d0.jpg,train,1600,1142,224,224,176.64,171.61,163.78,22.67,19.83,19.98
d10d7316b96a1f5f.jpg,train,1200,1600,224,224,122.01,96.66,74.16,82.04,73.39,64.72
c8e0c09440ec3bfb.jpg,train,1600,899,224,224,80.94,74.28,58.05,65.94,60.7,63.92
c91870f2a685f6c2.jpg,train,750,563,224,224,91.03,83.2,72.9,67.14,64.07,63.45
cf77f03456b9a042.jpg,train,433,500,224,224,138.91,145.37,161.27,27.57,29.69,38.62
cde88206ab6e25ad.jpg,train,812,505,224,224,243.64,236.82,224.31,21.35,33.43,63.63
cadfe5c93883f5b4.jpg,train,717,554,224,224,245.79,242.46,242.51,24.95,34.58,34.27
c82c446f0bf29e26.jpg,train,1066,1600,224,224,105.5,78.26,77.33,73.28,51.53,49.44
d16ef5212efbd0fd.jpg,train,1600,1059,224,224,99.98,98.03,94.57,76.89,73.46,76.56
d005da3264fe9567.jpg,train,900,675,224,224,164.68,98.03,102.81,75.04,89.14,91.12
ce22c7c13f93e638.jpg,train,1600,1066,224,224,117.57,119.82,111.09,72.71,69.82,74.83
cc797cb99bb08fbc.jpg,train,1600,989,224,224,120.48,109.59,95.6,70.12,68.16,71.53
c9b061d32f0b8ab0.jpg,train,962,1327,224,224,188.1,192.45,191.66,43.25,42.55,43.17
cc5668fc029b0f00.jpg,train,1600,901,224,224,75.31,82.45,116.06,80.02,64.44,74.3
ca7e6e1e538124a6.jpg,train,1280,800,224,224,55.37,52.17,41.69,52.81,44.17,33.97
ca4f05412114239e.jpg,train,1600,1062,224,224,122.05,107.27,95.13,63.54,57.48,59.72
d02b72e99b73c3b5.jpg,train,1280,960,224,224,136.84,144.22,152.31,65.57,61.2,64.72
d18b356cec10ba76.jpg,train,640,640,224,224,138.66,129.02,125.66,48.2,47.1,44.59
c92b2f68f15d5ae5.jpg,train,1600,1200,224,224,114.34,112.48,103.22,46.05,51.24,54.92
cb8837642c4a2db8.jpg,train,1600,898,224,224,194.85,192.04,187.44,14.55,15.23,14.34
cf01feccda0d781a.jpg,train,1600,1066,224,224,105.35,109.89,116.28,59.77,57.12,54.98
c9611118cb0624e8.jpg,train,1600,1066,224,224,94.4,103.47,118.8,73.07,73.67,82.35
ce90c7b9aa5c3f42.jpg,train,1600,1195,224,224,108.05,107.24,98.93,58.59,60.35,68.51
cd813907242331a6.jpg,train,576,768,224,224,167.99,159.68,147.11,28.67,30.29,35.0
d00181143ef3b1d8.jpg,train,1600,1200,224,224,93.31,81.29,81.3,82.17,74.85,71.85
c9db8e4c8b26d9ba.jpg,train,980,693,224,224,241.29,241.74,241.49,25.8,24.92,24.59
c9c321e0559a314e.jpg,train,480,654,224,224,216.2,216.2,216.2,38.71,38.71,38.71
cdf492fc4d3b6d88.jpg,train,1152,800,224,224,214.42,209.27,204.61,59.36,64.83,69.8
cc3957e3383920fd.jpg,train,977,1500,224,224,205.32,191.73,161.2,49.48,47.04,37.95
cb17061f326c31b1.jpg,train,1600,1200,224,224,110.58,107.54,104.24,85.1,85.98,87.26
ca54aeb6d26ae5d6.jpg,train,1600,969,224,224,207.9,182.06,160.74,37.76,33.73,27.82
cf9370045006f1c9.jpg,train,1600,1200,224,224,63.51,110.06,190.47,49.13,58.38,92.74
d0ce550c8ca0536e.jpg,train,1600,1196,224,224,42.78,42.37,53.34,46.37,42.45,48.52
cf40d7506214eb6f.jpg,train,1436,1600,224,224,116.06,102.91,77.9,45.69,39.59,30.32
d00c40e71b0eecac.jpg,train,1600,1200,224,224,118.22,108.94,100.38,44.94,44.68,49.79
d0c0a0fe536bfa97.jpg,train,1600,1062,224,224,137.62,117.45,117.8,101.87,113.86,112.1
d0434068f9ff3b70.jpg,train,1065,712,224,224,73.78,72.3,67.16,42.75,41.01,40.93
cc9036937a2d9216.jpg,train,681,1600,224,224,94.71,116.22,115.15,89.57,93.0,98.0
cc9f94d423ccc1fb.jpg,train,1345,1600,224,224,107.53,85.62,58.98,55.53,50.58,33.64
d087a0ab790cef27.jpg,train,1600,1065,224,224,133.2,130.44,133.09,70.53,70.16,69.82
ce6a376f94c7da1e.jpg,train,1600,1009,224,224,111.66,114.41,119.54,55.5,50.84,50.98
ccb5b0695bf7e086.jpg,train,581,800,224,224,248.23,249.17,249.99,11.63,10.9,8.81
c9e387a198a7cbd2.jpg,train,1066,1600,224,224,187.07,179.69,171.14,45.87,51.7,54.29
ce8f068da3093b37.jpg,train,1066,1600,224,224,205.96,181.04,160.67,51.85,52.88,56.13
ca0f9b3e55a6ef49.jpg,train,1600,900,224,224,109.22,103.95,101.23,61.21,57.37,57.3
cf9eabe3076bac8f.jpg,train,1600,1069,224,224,130.49,126.56,118.51,77.0,77.25,80.21
cb64007b400d23cc.jpg,train,1600,1200,224,224,134.81,112.24,82.56,69.29,59.8,46.06
cda46616e171c9b9.jpg,train,1600,1200,224,224,147.18,146.01,144.55,46.94,46.76,49.64
ccf1a82228aa3026.jpg,train,1600,1200,224,224,133.9,128.57,121.41,65.94,69.74,77.3
c90c8bad90774e99.jpg,train,1600,1066,224,224,122.42,115.64,114.77,64.86,66.98,67.06
c84d7e068470bd34.jpg,train,1600,1200,224,224,125.38,119.92,115.39,68.19,73.03,72.56
ca91467f49288e2c.jpg,train,1600,1063,224,224,132.28,117.33,101.64,81.51,82.61,84.58
d1470cf3b300bd52.jpg,train,1024,576,224,224,183.72,179.64,175.41,40.52,43.47,47.75
c7e34711f7be3263.jpg,train,1600,1200,224,224,129.75,130.52,96.68,39.95,40.02,46.89
d149c4b7afcd8bde.jpg,train,1280,960,224,224,131.18,126.27,109.11,43.7,50.99,68.58
ce93c72895345c92.jpg,train,1031,772,224,224,211.07,208.36,199.81,47.6,50.48,58.01
ca7624c17ae6dfa7.jpg,train,1600,1066,224,224,68.94,59.02,53.3,69.32,65.69,64.82
cd4cb3df40a64ad8.jpg,train,1600,1066,224,224,112.77,83.77,45.09,68.58,56.47,50.72
cd88f019626c826a.jpg,train,901,1600,224,224,108.29,113.31,90.28,46.48,46.34,53.61
c85928df70625495.jpg,train,1080,1080,224,224,134.99,137.85,136.98,44.29,42.82,45.58
ca512a4e649a72cc.jpg,train,1024,727,224,224,182.95,182.36,181.12,72.82,71.97,69.63
cb3f38cde69c847d.jpg,train,1600,1062,224,224,71.07,113.59,172.41,33.94,39.73,56.39
d0ee8df3bf83a1dd.jpg,train,1600,1591,224,224,111.77,103.14,92.67,61.1,66.47,71.3
cc151a95fb9ed29c.jpg,train,601,553,224,224,244.53,244.53,244.53,38.8,38.8,38.8
cc2ada75867df01a.jpg,train,1600,1071,224,224,108.39,110.44,97.58,62.25,59.41,66.21
c9a03e96f1514d7e.jpg,train,1200,1600,224,224,129.48,128.89,118.21,45.46,40.69,38.81
cb52a853fe0297ac.jpg,train,1600,1066,224,224,105.37,102.19,100.81,69.19,67.96,68.41
c9c2b3fdcc72c2ec.jpg,train,1199,1600,224,224,173.9,166.57,158.03,58.69,59.2,56.57
cd343b7ee53f7663.jpg,train,1600,1066,224,224,97.31,92.9,92.84,67.7,64.41,62.33
d0346331ef472f52.jpg,train,1200,1600,224,224,74.09,60.54,42.56,52.99,46.11,35.75
c8c4764bb117c92c.jpg,train,1280,857,224,224,76.09,81.26,87.66,54.53,56.66,67.6
cfd21ebb6ba6e3dc.jpg,train,1600,1066,224,224,146.55,147.5,143.99,62.44,60.07,65.22
ce0119cf04ffe5cb.jpg,train,640,480,224,224,144.25,145.36,140.98,56.06,50.3,45.39
cb6fa8eb03e90705.jpg,train,1066,1600,224,224,123.46,120.46,118.17,44.43,43.01,45.71
cbfed364fc093b8c.jpg,train,1600,1236,224,224,156.6,151.93,152.37,75.43,76.48,79.26
ce8d82166875da9d.jpg,train,678,434,224,224,225.33,230.86,237.52,60.68,47.55,34.32
cbd40ffd49f051b0.jpg,train,1051,1479,224,224,177.08,175.57,159.53,84.67,77.79,78.0
d0e945c8cb2a911e.jpg,train,704,528,224,224,113.45,108.53,103.14,48.83,50.73,55.68
cb120fc871186850.jpg,train,1600,1200,224,224,132.11,130.04,126.48,77.07,76.63,77.34
d18383ad86bb7147.jpg,train,1118,1309,224,224,246.79,244.91,239.83,15.2,19.42,16.55
ceecc691d462e359.jpg,train,1100,586,224,224,122.68,97.93,96.57,80.54,85.37,84.65
ce0d302b9f0c0b5d.jpg,train,1165,1600,224,224,185.9,181.22,155.11,75.88,72.25,79.44
ca0c3376082092f5.jpg,train,1200,1600,224,224,130.92,127.43,118.42,58.08,41.08,35.05
c9558d69bf1c74aa.jpg,train,640,394,224,224,228.04,228.62,231.59,45.29,44.26,39.22
ca94537e5a8f1eca.jpg,train,960,1280,224,224,145.22,90.81,51.15,65.08,58.18,46.63
c91f6ecb01c18a0f.jpg,train,1600,900,224,224,114.34,118.36,117.78,70.94,71.08,71.66
c8ba4ccc3e75730c.jpg,train,1600,1068,224,224,127.05,107.84,100.49,82.22,70.71,65.87
d15199d74dde7d56.jpg,train,1600,1504,224,224,128.36,129.7,135.18,52.2,48.97,51.09
d040ba480313a94e.jpg,train,1000,667,224,224,143.76,139.81,117.85,94.24,79.5,79.65
cb2481e36916d591.jpg,train,1600,1063,224,224,63.11,83.9,130.12,38.13,27.42,29.27
cbcf9e1e165fd696.jpg,train,1087,1600,224,224,236.95,229.83,221.19,39.04,43.54,60.05
c90f5dcce20dab68.jpg,train,1600,771,224,224,104.32,72.52,53.15,75.46,60.79,48.23
c80db16f481c9985.jpg,train,1066,1600,224,224,83.52,80.19,74.16,55.43,52.69,42.2
cd192ea55375bbb0.jpg,train,1600,1200,224,224,139.51,142.81,139.62,75.49,72.71,73.93
d0e504c2977558af.jpg,train,1600,900,224,224,127.75,72.86,29.23,69.94,56.37,40.11
cd71cc41bb5405b1.jpg,train,1600,1064,224,224,129.57,118.09,122.68,51.77,50.31,46.75
cbb3315736f955ac.jpg,train,1600,1066,224,224,95.3,62.34,56.31,72.7,66.34,65.04
d06301ec36599601.jpg,train,1600,1067,224,224,151.66,146.2,140.73,31.74,41.05,39.31
cf9fa1867981c349.jpg,train,1600,1200,224,224,126.56,95.71,79.16,57.59,50.3,54.61
cfda9ee7386fc9d7.jpg,train,1600,1066,224,224,162.71,141.13,136.26,62.14,63.33,65.59
ccc3153fea844eb0.jpg,train,958,1600,224,224,132.65,103.39,84.33,63.86,57.82,48.04
cb6b8d30767a35da.jpg,train,1600,1200,224,224,152.16,145.19,138.7,45.33,41.04,40.04
d09b4a7e82ced311.jpg,train,612,612,224,224,177.75,138.68,87.43,74.03,80.72,93.64
c8b1dcd1a56c0dc4.jpg,train,1600,1200,224,224,132.93,117.13,91.96,63.91,63.24,71.69
cb736c9e608c09ee.jpg,train,1071,1600,224,224,99.05,87.24,43.28,53.9,50.96,46.48
cf964ee8010eceea.jpg,train,1024,768,224,224,208.65,211.24,225.99,65.79,63.58,47.4
c8d721684640a728.jpg,train,1600,1069,224,224,135.56,136.39,142.44,60.14,53.88,49.67
c899eb9cd58b3d3e.jpg,train,1600,960,224,224,87.65,69.23,51.76,70.33,50.79,37.1
cb5329aa4cf0a8d1.jpg,train,1600,1200,224,224,106.7,126.85,143.43,77.34,68.43,60.17
d11832956e92f11b.jpg,train,1600,1066,224,224,118.67,89.69,73.24,69.71,70.09,64.83
cd2ee5327af5a9da.jpg,train,600,836,224,224,244.03,242.42,243.12,28.75,30.99,31.43
cd1dbaa42a1ba132.jpg,train,683,1024,224,224,118.69,116.3,123.05,61.22,48.35,52.52
cf55264ba78c2e98.jpg,train,1280,960,224,224,165.99,145.34,129.8,72.69,59.02,54.02
c9e19593feae3aca.jpg,train,1280,800,224,224,207.26,206.65,207.69,62.35,62.44,61.78
cd44fcf51d07d0b9.jpg,train,1600,1200,224,224,121.78,112.88,113.81,58.49,60.24,60.63
d20a6ee0eaf97f5f.jpg,train,1600,1067,224,224,113.21,108.47,88.39,60.38,62.53,57.94
d13be4b49ba0a8f4.jpg,train,1315,1599,224,224,169.18,159.86,156.47,36.55,50.43,65.18
c8151ce640c85710.jpg,train,1600,1073,224,224,93.93,87.23,62.33,34.51,28.3,24.28
d056c524deda3997.jpg,train,765,1024,224,224,101.69,123.16,103.53,73.0,71.81,77.13
cf8d99bfaf250a51.jpg,train,1200,1600,224,224,102.28,104.26,75.72,61.4,56.66,63.29
c93e348eb801a9c4.jpg,train,1162,1599,224,224,244.33,244.36,244.38,33.84,33.79,33.66
cab4b505656bb479.jpg,train,1200,1600,224,224,136.37,133.78,115.3,48.6,49.44,62.43
caeba937b4343784.jpg,train,1280,960,224,224,110.71,110.24,98.95,58.55,63.04,70.13
d1d8228770ecb95c.jpg,train,800,600,224,224,76.0,19.51,10.53,53.49,27.24,18.53
ca25644df9506e86.jpg,train,1600,1199,224,224,175.28,146.68,122.7,43.83,64.15,73.35
cdd73c1746c0c4a8.jpg,train,1600,1195,224,224,158.42,96.63,65.03,71.44,76.43,65.19
d0809133e8ffb418.jpg,train,1600,1200,224,224,101.64,103.83,108.71,57.44,62.61,65.3
cf620dac4189244a.jpg,train,1600,1186,224,224,122.74,107.03,95.4,59.81,56.13,53.01
cbd06fd1b4ccbda2.jpg,train,1539,1600,224,224,81.63,77.08,83.34,56.92,51.84,55.57
d1c5afd87667c928.jpg,train,1600,1064,224,224,66.64,53.99,42.31,78.76,62.92,51.24
c80de806ddfa9d82.jpg,train,1600,1133,224,224,70.65,112.87,141.81,87.53,60.86,57.75
cf0b3bf10461eb58.jpg,train,1600,1068,224,224,114.26,106.03,107.34,70.91,67.48,67.96
ccadb7a476c056d8.jpg,train,1600,1066,224,224,80.3,75.77,47.48,70.26,66.2,54.13
c87bf758868be03d.jpg,train,500,641,224,224,198.6,197.79,198.74,77.2,78.31,76.68
cf7f531a28c6894e.jpg,train,939,406,224,224,243.78,243.83,243.67,26.19,26.35,26.16
c8bf6fdcb0456333.jpg,train,612,612,224,224,138.07,106.9,80.54,69.73,68.78,66.63
c9263c5954f3ffdd.jpg,train,1600,1066,224,224,115.92,110.29,105.94,71.96,74.51,78.48
ceb5e49a07eb4f3b.jpg,train,1600,1200,224,224,126.77,106.38,99.56,54.47,55.02,55.81
cb95baa5b84dff2c.jpg,train,1600,1200,224,224,136.73,154.46,145.66,59.67,60.43,58.95
ccec5b82fd8ab547.jpg,train,800,1168,224,224,165.5,163.0,154.22,46.64,50.71,52.93
ca1907eac0b235c6.jpg,train,1599,1065,224,224,110.65,83.44,76.83,61.65,57.47,57.67
c93e5ec380034fdc.jpg,train,1131,1599,224,224,146.63,160.79,166.9,93.86,80.87,75.55
c9e63ec81243e373.jpg,train,1600,481,224,224,90.22,96.79,75.24,56.63,50.13,47.69
d2020e1cbe5b9631.jpg,train,1600,1200,224,224,120.35,90.08,84.14,44.91,34.51,43.64
d027b3141358748d.jpg,train,1024,682,224,224,102.93,88.74,80.29,66.96,78.9,81.19
d0a36ed3e36b232c.jpg,train,1600,1200,224,224,108.64,112.28,56.73,55.4,52.68,53.06
cda5231ec702b13b.jpg,train,1600,1066,224,224,118.73,119.41,118.36,46.72,49.3,54.6
c71db3c7aecf8356.jpg,train,1219,1600,224,224,192.35,193.17,188.4,64.99,66.31,61.82
c905f6e70821a52c.jpg,train,1600,1117,224,224,210.92,214.88,210.75,37.68,35.63,42.17
c96efc5d5b8cc122.jpg,train,1600,1071,224,224,113.9,112.6,105.51,72.63,76.06,78.86
cbd1a53185688222.jpg,train,800,800,224,224,133.72,135.5,130.99,100.64,103.13,103.01
c8d19b2d192d6fcf.jpg,train,1600,1066,224,224,69.84,65.69,65.78,40.27,40.24,41.52
cd9240ef572bf654.jpg,train,1134,1600,224,224,184.73,183.53,179.89,83.12,82.15,80.76
d0a25d5d4a458be3.jpg,train,1600,1118,224,224,116.34,108.26,105.66,58.34,46.63,48.32
d11805f7bd70ba15.jpg,train,1013,765,224,224,190.0,190.26,187.97,39.93,40.15,40.18
d104310a7361608e.jpg,train,780,720,224,224,149.94,150.58,153.74,112.46,111.89,109.22
d14065e2d87ec551.jpg,train,600,600,224,224,137.96,130.91,142.6,62.77,59.36,49.0
d1897d7d2d89eacc.jpg,train,1600,1078,224,224,173.15,162.84,131.6,47.34,44.17,53.42
c8937ad34f3ebd73.jpg,train,1600,1200,224,224,142.63,102.98,96.34,104.46,88.11,87.11
d0c3f1ed6a587877.jpg,train,1600,1242,224,224,44.74,44.54,46.77,89.67,89.59,91.7
d24177b5fc84cbda.jpg,train,1600,1200,224,224,103.44,79.3,50.85,57.9,58.38,52.37
cad6ee2602630c1e.jpg,train,1279,1600,224,224,190.95,193.1,192.21,53.17,51.66,52.2
ccdb38b4ec6d8c14.jpg,train,1104,1600,224,224,197.93,197.93,197.93,79.6,79.6,79.6
ce154876c6a19bdf.jpg,train,1600,1066,224,224,82.1,77.55,69.63,59.12,58.08,55.84
d181d1d4f50cd797.jpg,train,1185,1600,224,224,237.22,229.37,193.47,31.39,44.77,48.35
c929589eae61a793.jpg,train,1600,1072,224,224,117.47,108.31,103.32,72.66,75.6,76.88
cd9c2afc2cbee3b0.jpg,train,1600,1066,224,224,220.44,235.02,243.28,72.92,35.67,27.98
cc2d3a2bf0015e4a.jpg,train,1600,1200,224,224,135.08,105.33,89.22,49.87,50.6,49.52
ca8b50550d568e36.jpg,train,1200,1600,224,224,111.5,106.07,105.5,38.6,42.31,51.85
cee54e5ca517c571.jpg,train,1600,1200,224,224,72.47,92.52,94.91,67.77,81.55,84.1
cc360d0b39fdfb4b.jpg,train,1600,1064,224,224,117.9,125.1,127.0,71.18,71.41,71.06
ca88822a8e5764a4.jpg,train,1600,1066,224,224,65.47,97.3,81.44,58.09,46.89,45.66
d23c8ad090c80e42.jpg,train,640,640,224,224,158.75,154.41,140.83,60.22,61.47,42.04
d0322b8ed5f8cc6c.jpg,train,1600,973,224,224,182.01,184.55,185.96,47.09,49.33,49.08
c9e971b1183fec09.jpg,train,356,372,224,224,192.1,192.1,192.1,83.73,83.73,83.73
d1b168e3355afdf2.jpg,train,1600,1063,224,224,105.55,88.78,83.55,67.19,58.76,55.09
d200ea7bfcad3696.jpg,train,1440,1080,224,224,141.19,111.87,59.51,49.38,42.92,44.72
c9d94c517e3719fe.jpg,train,1132,1600,224,224,164.79,163.21,159.52,49.86,50.57,50.7
ca572fe564b5fe42.jpg,train,1600,1536,224,224,79.05,77.6,75.56,81.97,78.46,72.01
cc750a59ea676f14.jpg,train,1141,1600,224,224,164.14,165.03,166.72,81.47,80.72,76.93
c67ab6e74acf5b35.jpg,train,1066,1600,224,224,102.84,101.95,95.73,70.12,69.51,72.36
cde36ae522eecb54.jpg,train,1599,1065,224,224,125.14,115.7,145.98,77.22,81.08,88.31
c98bd1d5241ff65f.jpg,train,1260,804,224,224,72.03,66.18,63.11,62.02,58.91,58.23
d0c8c3e786f8be47.jpg,train,640,640,224,224,31.19,54.29,29.96,16.55,28.43,15.86
c863b1c05c3b4bfb.jpg,train,1600,1066,224,224,110.19,109.51,94.88,61.2,61.72,76.49
cc772918b76fe4bc.jpg,train,612,612,224,224,174.4,128.17,112.14,51.26,57.28,53.85
cda5ad685a2f5820.jpg,train,1600,1066,224,224,64.4,59.84,57.95,42.66,41.42,43.26
c8467f72862e2965.jpg,train,1600,1200,224,224,70.23,86.98,92.13,71.16,67.02,66.21
d0922f78406bd23a.jpg,train,1464,695,224,224,157.82,140.42,131.94,56.85,54.87,49.12
cca1e87d83b390f0.jpg,train,1599,1070,224,224,114.8,114.8,114.8,73.71,73.71,73.71
c9a9272ac70d7b93.jpg,train,1066,1600,224,224,91.24,85.33,64.36,36.33,34.95,27.89
c9af4292776471bc.jpg,train,1024,768,224,224,136.86,118.26,102.15,78.62,73.82,74.66
c9fb2e4027c37c74.jpg,train,1400,963,224,224,152.68,142.38,124.93,51.51,49.54,55.61
c820255fdcef983e.jpg,train,1600,1066,224,224,159.7,142.89,117.21,73.44,43.56,65.92
d0f9cd9e805b78a8.jpg,train,1600,1161,224,224,178.53,151.9,125.35,22.03,18.66,15.8
cd51e0962562c9ba.jpg,train,459,1600,224,224,57.05,82.7,116.64,55.82,47.75,25.68
cdbe4fa22c49b1dd.jpg,train,1600,1064,224,224,99.13,82.11,77.2,84.7,86.4,87.5
cefc9f4356381be2.jpg,train,1600,1066,224,224,144.55,135.82,129.35,67.75,75.62,72.77
d83472a1af4a6241.jpg,train,1195,1600,224,224,140.47,142.32,141.4,39.65,39.07,36.81
cd3fda7f2961cb4a.jpg,train,652,1600,224,224,222.23,222.23,222.23,65.16,65.16,65.16
c78bf0713c313391.jpg,train,1600,1059,224,224,107.72,108.3,108.77,72.75,74.21,79.69
ced20041c201ab2a.jpg,train,570,570,224,224,238.57,234.19,225.7,31.75,39.36,62.66
d0535d6e30f89a89.jpg,train,1600,1066,224,224,118.25,100.54,87.79,82.97,82.37,74.53
c9b6b9ea63372538.jpg,train,1600,1200,224,224,101.86,89.96,77.28,64.95,56.93,48.72
